7/13/18 15:28,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:28,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:28,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:28,b'So #DonaldTrump was what they meant when they were saying #ItsComingHome oh ok! #WorldCup'
7/13/18 15:27,"b""You've got to like the look of this leaderboard! #ItsComingHome @TyrrellHatton @RobRockAcademy @PepperellEddie\xe2\x80\xa6 https://t.co/7lZg9AfcRX"""
7/13/18 15:27,"b""England's World Cup quarter final against Sweden. Full time England 2-0 Sweden - what a day.\n\n\xf0\x9f\x8d\xbb\xf0\x9f\xa6\x81\xe2\x9a\xbd\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\n #England\xc2\xa0\xe2\x80\xa6 https://t.co/MmDtPGlLgy"""
7/13/18 15:27,b'RT @robbeckettcomic: We\xe2\x80\x99re gonna win Euro 2020 #itscominghome'
7/13/18 15:26,b'RT @LupiDiRoma: England played 2 good teams in this World Cup. \n\nBelgium and Croatia. \n\nLost both \xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\n#ItsComingHome'
7/13/18 15:26,b'RT @ledu_tokens: We\xe2\x80\x99re finalizing details for the LEDU Q3 - North America Roadshow and will be announcing it soon with events in some major\xe2\x80\xa6'
7/13/18 15:26,b'RT @drooooshk: @England @Ibstar01 EVERYONE IN THIS SQUAD SHOULD BE KNIGHTED FOR BRINGING THE COUNTRY TOGETHER #ItsComingHome'
7/13/18 15:26,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:25,"b'@satjohal @gooner145 Wait? Hilarious? Yeah, you brits have a weird ego for such an irrelevant country. #itscominghome'"
7/13/18 15:24,"b'RT @jackamercer: Big up the @BritishRowing #GBRowingTeam competing in Lucerne, the only World Cup that matters (now) \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc. \n\n#ItsComingHome h\xe2\x80\xa6'"
7/13/18 15:24,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:24,"b""RT @MickeyFinnLqr: ***COMPETITION TIME***\nTo celebrate the England football team\xe2\x80\x8b getting to the Semi-Finals we thought we'd do something H\xe2\x80\xa6"""
7/13/18 15:24,b'RT @Yannick___1893: The real reason why #England is going Home.\n\n#Fortnite #Season 5 starts tomorrow \xf0\x9f\xa7\x90\n\n@dele_official @HKane and @trippier\xe2\x80\xa6'
7/13/18 15:23,"b""RT @TTNGrecruitment: Who's excited for the @travelweekly #TWAAAs tonight? Wishing our @TheTNG members the very best of luck in your respect\xe2\x80\xa6"""
7/13/18 15:23,b'Just found #Fifa was founded on paris and and #Worldcup founder was french and #England didnt even participate for\xe2\x80\xa6 https://t.co/hDT9SdZPY0'
7/13/18 15:23,"b'RT @NathanGillMEP: I sent a cheeky #ItsComingHome email to the whole EU Parliament today, received lots of well wishes. Then got this racis\xe2\x80\xa6'"
7/13/18 15:23,b'@GaryLineker I hear you but we all know our prem players play too many games as it is and I think Wednesday showed\xe2\x80\xa6 https://t.co/YfqG1hd1yl'
7/13/18 15:23,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:23,"b'After all the #ItsComingHome noise, you are now settling for 3rd and 4th because others could not qualify for the w\xe2\x80\xa6 https://t.co/WNqTcS5FBt'"
7/13/18 15:23,b'Fifa has just confirmed the Qatar 2022 Fifa World Cup will be coming home for Christmas \xf0\x9f\x91\x8f #ItsComingHome'
7/13/18 15:23,b'RT @allianceonline: Time for a join #WorldCup - #Wimbledon giveaway!\n\nFollow and retweet by the 31st of July for a chance to win a set of 1\xe2\x80\xa6'
7/13/18 15:23,"b'RT @BanditsBarcode: The #BarcodeBandits in your #face, #newblood, more #passion and ready to #kickit #hard #drummer #FridayThe13th #nowplay\xe2\x80\xa6'"
7/13/18 15:22,"b'RT @BanditsBarcode: The #Barcode Bandits in your face, #new #blood, more #passion and ready to #kickit #hard! #FridayThe13th #guitar #nowpl\xe2\x80\xa6'"
7/13/18 15:22,"b""RT @UnionUEA: Planning on making trips between campus and ceremonies? We've got you covered with coaches just for students and their guests\xe2\x80\xa6"""
7/13/18 15:21,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 15:21,b'RT @ledu_tokens: We\xe2\x80\x99re finalizing details for the LEDU Q3 - North America Roadshow and will be announcing it soon with events in some major\xe2\x80\xa6'
7/13/18 15:21,"b'RT @JustTraveI: London, England #ItsComingHome https://t.co/xDJkFQ1kED'"
7/13/18 15:21,b'RT @Raiiche_x: Text Give to 70205 to give \xc2\xa35 to @sportrelief #SportRelief #england #drinking #itscominghome #BeMoreGareth #EnglandvsCroatia\xe2\x80\xa6'
7/13/18 15:21,b'RT @mtdsteez: What English is this ? Yeyi\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Africanacity #imback #SebentinRemix #Gugulethu\n#NdoroGate #ItsComingHome #ItsNotComingHome #F\xe2\x80\xa6'
7/13/18 15:20,"b""RT @IamMansoor_: Finally It's Comming Home. All Eyes on The Plane. Adiyala Jails Ready to Welcome Their VIP Guest With Love From London to\xe2\x80\xa6"""
7/13/18 15:20,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:20,"b'RT @EverestHome: #Competition In the spirit of the #WorldCup &amp; the #EnglandvCroatia match today, we are giving away 2 footballs signed by f\xe2\x80\xa6'"
7/13/18 15:20,b'RT @allianceonline: Time for a join #WorldCup - #Wimbledon giveaway!\n\nFollow and retweet by the 31st of July for a chance to win a set of 1\xe2\x80\xa6'
7/13/18 15:20,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 15:18,"b""RT @IamMansoor_: Finally It's Comming Home. All Eyes on The Plane. Adiyala Jails Ready to Welcome Their VIP Guest With Love From London to\xe2\x80\xa6"""
7/13/18 15:18,"b'RT @EverestHome: #Competition In the spirit of the #WorldCup &amp; the #EnglandvCroatia match today, we are giving away 2 footballs signed by f\xe2\x80\xa6'"
7/13/18 15:17,b'RT @9rosco: Where do you live mate? #ItsComingHome \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf https://t.co/ywQsBNow5t'
7/13/18 15:17,b'6 - 0 to England; all goals scored in the first half\n\nFucking belter of a game #ItsComingHome'
7/13/18 15:17,"b""RT @TeenEnTander: A message from Belgium to England: It's not coming home. #itsnotcomingcome #itscominghome #redtogether #allinred #WorldCu\xe2\x80\xa6"""
7/13/18 15:17,"b'RT @NathanGillMEP: I sent a cheeky #ItsComingHome email to the whole EU Parliament today, received lots of well wishes. Then got this racis\xe2\x80\xa6'"
7/13/18 15:16,"b""RT @ImMattDonnelly: Plus - we're gonna win the Euros... #itscominghome"""
7/13/18 15:16,"b'RT @seyiakiwowo: Domestic violence increases by 26% when England play, 38% when England lose and 11% the day after the game.\n\nUK Domestic H\xe2\x80\xa6'"
7/13/18 15:15,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:15,"b'RT @mitchellbrowntv: Don\'t forget #itscominghome... Win a 43"" 4K Ultra HD TV TAG, SHARE, FOLLOW and LIKE #WIN #COMPETITION #ENGCRO #Threeli\xe2\x80\xa6'"
7/13/18 15:15,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:14,b'Will #ThreeLions be No.1 later? Read our inside story on how the original record came to be made:\xe2\x80\xa6 https://t.co/kgvweuYhlr'
7/13/18 15:14,b'Isner providing Americans something to root for this summer besides Mark Geiger #itscominghome #Wimbledon'
7/13/18 15:14,b'When the mrs asks you to help paint the bedroom on your \xe2\x80\x9cday off\xe2\x80\x9d #IStillBelieve #ItsComingHome #England https://t.co/Je8I5rgljL'
7/13/18 15:14,"b""RT @RaidersCanberra: Safe to say a few of the English lads are excited about tomorrow's World Cup Semi-Final. \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf @England_RL\n\n#ItsComi\xe2\x80\xa6"""
7/13/18 15:14,b'In the land of promoted tweets England are still in the #WorldCup #ItsComingHome #twitterfail https://t.co/5p5AjXvEps'
7/13/18 15:13,"b'#Qatar2022 is going to be Nov-Dec.\n\nNot happy about that, but it will allow me to market scarfs and woolly hats with #ItsComingHome on them.'"
7/13/18 15:13,b'Facebook is funny today. #ItsComingHome #SherAyaSherAya \n\n#\xda\x86\xd9\x88\xd8\xb1_\xd9\xbe\xdb\x81\xd9\x86\xda\x86\xd8\xa7_\xd8\xa7\xda\x88\xdb\x8c\xd8\xa7\xd9\x84\xdb\x81 https://t.co/kL0KMOz5mz'
7/13/18 15:13,"b'#ilrentre\xc3\xa0lamaison \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 \n\nLet\xe2\x80\x99s get behind France to beat them dirty players and bad reffing.\n\nShare, Tweet and get t\xe2\x80\xa6 https://t.co/o7eulyrD3E'"
7/13/18 15:12,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:11,b'RT @h_tucks: \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c this bad boy waistcoat has been working us hard this week! \n@EveningStandard \n#itscominghome https://t.co/ZPpanLE6EK'
7/13/18 15:11,b'Zack Sabre Jr. speech at the G1 was the best. #ItsComingHome'
7/13/18 15:10,b'RT @mtdsteez: What English is this ? Yeyi\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Africanacity #imback #SebentinRemix #Gugulethu\n#NdoroGate #ItsComingHome #ItsNotComingHome #F\xe2\x80\xa6'
7/13/18 15:10,"b'RT @Lumos7: Even Teddy Bruckshut knows, #ItsComingHome #ENG #ThreeLions #WorldCup [@ElSevenUK] https://t.co/famT0lzHv4'"
7/13/18 15:10,"b""RT @pistachiouk: As it's the last time we can probably get away with talking about it, here's a reminder of @chris_gillen #ItsComingHome me\xe2\x80\xa6"""
7/13/18 15:10,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:09,"b""RT @OPROGroup: Think the #WorldCup is over? Think again...\n\nIt's time to get behind @EnglandHockey  for the #HockeyWorldCup\n\n#HWC2018 #ItsC\xe2\x80\xa6"""
7/13/18 15:08,b'RT @PloughBhoysCSC: It\xe2\x80\x99s Not Coming Home https://t.co/wH0YHDsPK0\n\n#worldcup #itscominghome #croatiavsengland'
7/13/18 15:08,"b""England are out of the World Cup, it's raining - the summer is officially over. \n\nBut I don't care, I'm sitting out\xe2\x80\xa6 https://t.co/jkO6rT1WyS"""
7/13/18 15:07,b'The people in London are just protesting President  @realDonaldTrump to distract the world from their embarrassing\xe2\x80\xa6 https://t.co/y88gKSDkm7'
7/13/18 15:07,"b'RT @BulwellPolice: So then, the local criminals have started to play hide and seek with the motor bikes they are stealing in the local area\xe2\x80\xa6'"
7/13/18 15:05,"b'RT @Pulse2MDL: \xe2\x9a\xbd #ItsComingHome...\n\n...&amp; you could be taking home a Footy Hamper, thanks to @goals_bradford!\n\n\xe2\x9c\x85 Free 5-A-Side for a year\n\xe2\x9c\x85\xe2\x80\xa6'"
7/13/18 15:04,b'It\xe2\x80\x99s coming home.. Delayed .. Expected arrival 2022 ............    You did us proud England! #England\xe2\x80\xa6 https://t.co/ph0NTGjYuT'
7/13/18 15:04,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 15:04,b'RT @mtdsteez: What English is this ? Yeyi\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Africanacity #imback #SebentinRemix #Gugulethu\n#NdoroGate #ItsComingHome #ItsNotComingHome #F\xe2\x80\xa6'
7/13/18 15:04,b'RT @futmaster_02: @HKane Edit.. Likes &amp; OPS APPRECIATED.\n\nPLZ ASK MY PERMISSION FOR USING THIS.\n\nPLZ RT.\n\n@premierleague @England #ItsComin\xe2\x80\xa6'
7/13/18 15:04,b'RT @CoveBilly: This was the nuts!! \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb #ItsComingHome #WorldCup #England #RAF100 \xe2\x9a\xbd\xef\xb8\x8f https://t.co/0awPszZmtK'
7/13/18 15:03,b'RT @TeleWare: Test your knowledge with our World Cup quiz. Simply retweet with your answer to be entered into our prize draw to win a \xc2\xa3100\xe2\x80\xa6'
7/13/18 15:03,b'RT @stjohnscam: Football might not be coming home just yet but do you know why England is the home of modern \xe2\x9a\xbd\xef\xb8\x8f? \n\n\xf0\x9f\x93\xbd\xef\xb8\x8fhttps://t.co/oEUwl9tbI\xe2\x80\xa6'
7/13/18 15:03,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:03,b'RT @livuniTechDirec: So proud to collect the award for @LivUni at last nights #COLBA18 for Business Enabler of the year. Thanks @DIBLiv @KQ\xe2\x80\xa6'
7/13/18 15:03,b'RT @Iamjesse3: @JesseLingard Get me A goal today..\n#itscominghome https://t.co/jTlCEltSAy'
7/13/18 15:02,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:02,b'Great first week at work. Feels weird being in a positive business. #ItsComingHome \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
7/13/18 15:02,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 15:02,b'RT @NoveltiesDirect: The dates have been set for the next world cup in Qatar 2022. It will run from Nov21st -Dec 18th #ItsComingHome #Engla\xe2\x80\xa6'
7/13/18 15:02,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:02,b'RT @astonmartin: The beautiful game. We were born ready.\n\n#ItsComingHome #ENGCRO #ENG https://t.co/mYQOg68256'
7/13/18 15:02,b'RT @NoveltiesDirect: The dates have been set for the next world cup in Qatar 2022. It will run from Nov21st -Dec 18th #ItsComingHome #Engla\xe2\x80\xa6'
7/13/18 15:01,b'RT @almatroodias: France \xf0\x9f\x87\xab\xf0\x9f\x87\xb7 or Croatia \xf0\x9f\x87\xad\xf0\x9f\x87\xb7 \n\nWho will win the World Cup \xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\xf0\x9f\x8f\x86\n#fra #cro #FRACRO #bel #eng #BELENG #engbel #RussiaW\xe2\x80\xa6'
7/13/18 15:01,b'RT @MysteryBoxRyan: 6 Days to go to win a Mystery Gift Box! RT and Follow to enter! We\xe2\x80\x99d also just like this opportunity to say..... IT\xe2\x80\x99S C\xe2\x80\xa6'
7/13/18 15:01,b'RT @kapil_65: @OnePlus_IN England #ENG is advancing tonight to the semi-finals by beating #SWE. #ItsComingHome #WorldCup #Rusia2018 #SWEENG\xe2\x80\xa6'
7/13/18 15:01,"b'A massive thanks to the #EnglandTeam for an amazing #WorldCup. The semifinal may have hurt, but as you can see in o\xe2\x80\xa6 https://t.co/xkvS4MvPag'"
7/13/18 15:00,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 15:00,b'RT @furhanana: #ItsComingHome confirmed'
7/13/18 15:00,b'@GaryLineker Can\xe2\x80\x99t wait for Christmas number 1 2022 being three lions #ItsComingHome'
7/13/18 15:00,b'RT @kapil_65: @OnePlus_IN England #ENG is advancing tonight to the semi-finals by beating #SWE. #ItsComingHome #WorldCup #Rusia2018 #SWEENG\xe2\x80\xa6'
7/13/18 15:00,b'So the Qatar World Cup in 2022 has been confirmed by FIFA that it will be played between November and December. Can\xe2\x80\xa6 https://t.co/4adNANnpiQ'
7/13/18 15:00,b'Day 3 of the World Cup on my #Youtube channel! The #ThreeLions must beat #CostaRica! #ItsComingHome #FM18... https://t.co/6A7Ez5pZHB'
7/13/18 15:00,"b'RT @cobwebsolutions: England might not be finalists YET, but Cobweb sure are! Read more about how we were chosen as @Microsoft Partner of t\xe2\x80\xa6'"
7/13/18 14:59,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 14:59,b'RT @stjohnscam: Football might not be coming home just yet but do you know why England is the home of modern \xe2\x9a\xbd\xef\xb8\x8f? \n\n\xf0\x9f\x93\xbd\xef\xb8\x8fhttps://t.co/oEUwl9tbI\xe2\x80\xa6'
7/13/18 14:59,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 14:59,b'RT @mtdsteez: @MfanaComedy these videos are super funny\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nThis #teamwork not cheating\n#imback #Africanacity #SurvivorSA #CROvENG\n#UFSLandR\xe2\x80\xa6'
7/13/18 14:58,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 14:58,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 14:58,b'RT @Chris_Stark: Calling it now... the 2022 Christmas number 1 will be three lions \xf0\x9f\xa6\x81 \xf0\x9f\xa6\x81\xf0\x9f\xa6\x81\n#itscominghome'
7/13/18 14:58,b'RT @9rosco: Where do you live mate? #ItsComingHome \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf https://t.co/ywQsBNow5t'
7/13/18 14:57,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
7/13/18 14:57,b'Great experience playing football out in the UK  \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf\xe2\x98\x80\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f\xe2\x9c\x88\xef\xb8\x8f #football #footballer #baller #europe #london #UK\xe2\x80\xa6 https://t.co/rxBSEuEEqA'
7/13/18 14:57,b'@BillSimmons @rwohan @ringer Who the fuck cares? #ENG are OUT!\n\n#ItsComingHome \xf0\x9f\x91\x8b\xf0\x9f\x98\x8f https://t.co/hhXrh5DBWx'
7/13/18 14:56,b'RT @chefdaz_HA: #globalburgers @HabsAdamsGS in support for the national team in tonights semi final #ComeOnEngland #ItsComingHome @Catering\xe2\x80\xa6'
7/13/18 14:56,"b'RT @UnitedOddsocks: FOLLOW, LIKE and RT by 3pm 17/07 to win \xe2\x80\x98Goal\xe2\x80\x99! (UK Kids 12-6) Or head to\xe2\x80\xa6 https://t.co/38VSLG04JT'"
7/13/18 14:56,"b'RT @Pulse2MDL: \xe2\x9a\xbd #ItsComingHome...\n\n...&amp; you could be taking home a Footy Hamper, thanks to @goals_bradford!\n\n\xe2\x9c\x85 Free 5-A-Side for a year\n\xe2\x9c\x85\xe2\x80\xa6'"
7/13/18 14:56,"b'RT @godfatheriv: PMLN couldn\xe2\x80\x99t get people out in Lahore had to import from Shahdara and outside is telling, they\xe2\x80\x99ve lost Lahore. #ItsComing\xe2\x80\xa6'"
